Name,Bptf,Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,Gata1,Gata2,Gata3,Gfi1b,Hhex,Hoxa5,Hoxa9,Hoxb4,Ikzf1,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Nfe2,Nkx2,Notch,Pbx1,Prdm16,Runx1,Smarcc1,Tal1,Tcf7
LMPP_009,0.887466729,0,0.876257868,0,0.821564898,0.758830645,0.770116565,0,0,0,0.852276331,0,0.875765772,0.83480586,0,0.936119216,0.867381802,0,0,0.771787303,0,0.7630857,0.805251096,0.80530217,0.776667188,0,0,0.579021982,0.932337477,0.873769161,0
MPP_133,0.879267938,0.699871267,0.873518527,0.918480234,0.737410903,0.785832686,0.842388973,0,0,0.78001711,0,0.815615784,0,0.763650795,0,0.841609081,0.788272594,0.681179309,0.6918941,0.758859017,0,0.856698669,0.551044,0.736044476,0.82441113,0.777548315,0,0.62418441,0.87607058,0,0
HSC34_253,0.891866543,0,0.918152899,0,0,0.796877214,0.73169146,0,0,0,0.984456864,0,0,0.931675906,0.908792097,0.840056024,0.478241303,0.764040571,0.80273731,0.799736929,0,0.765216682,0.740309833,0.750380023,0.880360642,0,0,0.626997221,0.793358033,0,0
LMPP_088,0.920849026,0.7299249,0.840339251,0.924590858,0.767395068,0,0.828457691,0,0,0,0,0,0,0.874564466,0,0.921756101,0,0.855910412,0,0.758239176,0,0.780973531,0.880849651,0.79646242,0.847046301,0,0,0.812287768,0.833263877,0.815413471,0
LMPP_016,0.865120883,0.805038502,0.747095252,0.912169471,0,0,0.890857295,0,0.59400161,0,0,0,0.826825705,0.835535008,0,0.96820178,0.723314736,0.781960405,0.757323574,0.790598121,0,0.864301342,0.747871469,0,0.800334761,0,0,0.501820657,0.861383708,0,0
MPP_059,0.834991132,0,0.720978151,0,0,0,0.773852777,0,0,0,0,0,0,0.750730315,0,0.75988281,0,0,0.666592017,0.8114673,0,0.541309473,0.741030159,0,0.801567801,0.782541015,0,0.715834212,0.811669627,0.748338727,0
LMPP_051,0.931007771,0,0.816941399,0.868308528,0,0.877759864,0.8888855,0,0,0,0.754767137,0,0,0.898566855,0,0.951897799,0,0.881726169,0.922622211,0.880748387,0,0.836541344,0.800242407,0.561352643,0.672086128,0.841241995,0,0.683660686,0.939252351,0,0
LMPP_099,0.823444023,0.865185463,0.787043845,0,0,0.694172942,0.767505595,0,0,0,0,0,0,0.887271032,0,0.896502666,0,0.848109478,0.704127746,0.831288749,0,0.780511697,0.868788326,0.789038962,0.665096969,0,0,0.888616041,0.846176983,0,0
CMP_083,0.84131203,0.724358103,0.715365856,0.764275604,0,0.846135631,0.825023425,0,0,0,0,0.819898557,0,0.695767251,0,0.882777459,0,0.772982126,0.75734748,0.581368682,0.792371804,0.848821769,0.726030649,0,0.657247727,0,0,0.783159344,0.872584038,0.764242228,0
GMP_116,0.813085909,0.664309609,0.729979112,0.714959262,0.750594768,0.700981179,0.83901498,0,0,0,0,0,0,0.749321457,0,0.864606815,0,0.735396632,0.722867523,0.569589935,0.743644623,0.877338326,0.769451963,0,0,0,0,0.676398088,0.828472878,0,0.82400791
LMPP_098,0.860251422,0.784154067,0.809391742,0.822375982,0,0.774878893,0.767039112,0,0,0,0,0.847526817,0,0.83188826,0,0.968300621,0.823461525,0.700511325,0.811968655,0.717110255,0,0.900721478,0.774811789,0.770741251,0.764112825,0.785164311,0,0.787190258,0.845126638,0,0
LMPP_144,0.837546296,0.465768132,0,0.818402802,0,0.798174993,0.764291826,0,0,0.801849387,0,0,0,0.82377873,0,0.893665466,0,0.739400056,0.736862611,0.813088784,0.805182487,0.705729997,0.676237432,0.758805869,0.683512135,0.823070358,0,0.688238666,0.890790402,0.750602765,0
LMPP_069,0.836405939,0.709308458,0.766991646,0.728536852,0.722187064,0.68059973,0.757539673,0,0,0,0,0,0.781175505,0.764012014,0,0.824270952,0,0.766653861,0.72634053,0.696530862,0,0.716351598,0.776590616,0,0.56722767,0,0,0.535719467,0.812307985,0,0
ST-HSC_199,0.828773887,0,0.765955698,0.801008022,0,0.823423412,0.779885573,0,0,0,0.8890116,0,0,0.79181636,0.955728501,0.756419673,0.754883564,0.813992192,0.672965663,0.724649495,0,0.918045828,0.657799434,0,0.854978869,0.7779197,0,1,0.838777399,0.801888702,0
MPP_039,0.785255671,0,0.75429662,0.747278528,0.616988528,0.73280204,0.732475412,0,0,0.724279799,0,0,0,0.764489025,0,0.767624576,0.703154297,0.607542751,0.683125008,0.678449921,0.811307302,0.73833328,0.721003216,0.65004578,0.685418029,0.694503768,0,0.471713575,0.844795617,0,0
ST-HSC_101,0.651602871,0.680067687,0.804587229,0.717378152,0.71531384,0.797939799,0.69783208,0,0,0,0,0,0.750491561,0.701933407,0,0.665243823,0,0.317488715,0.70909568,0.639228305,0,0.782458863,0.620525244,0.724052265,0.709752533,0,0,0.762823706,0.61370585,0.699581965,0
MPP_144,0.772442414,0,0.82033306,0.865859409,0,0.827721886,0.682657544,0,0,0.791245812,0.731428703,0,0,0.789066653,0,0.825988113,0.831925215,0.752539778,0.778038475,0.797899825,0,0.882455036,0.668947845,0.728750029,0.848089415,0.433478699,0,0.652666981,0.844459749,0,0
GMP_144,0.757470808,0,0.6832206,0.786369723,0,0.772305669,0.812328881,0,0,0,0,0,0,0,0.77158658,0.725952701,0.71346787,0.769826262,0.795781778,0.633554225,0.757829305,0.849428743,0.839554366,0,0.46582886,0.663365904,0,0.682657542,0.845003502,0,0
CMP_064,0.814922444,0.765474076,0.825241699,0.823472044,0,0.673996945,0.745379695,0,0,0,0,0,0,0.780762454,0,0.883681139,0.715546371,0.791996032,0.755786059,0.626458148,0,0.812211397,0.753418148,0,0.82917002,0.722388834,0,0.823665136,0.844179173,0,0
MPP_167,0.917015509,0.785505962,0.87837749,0.965222591,0,0.873324467,0.76489608,0.555613747,0,0,0,0,0.658853044,0.780282679,0,0.793623606,0.786920381,0.850239924,0.809723533,0.737066827,0,0.755295559,0.769491065,0.374596338,0.956042105,0,0.411759697,0.837630002,0.773083314,0.408415397,0
GMP_036,0.938418557,0,0,0,0.821340657,0.933404255,0.828689606,0,0,0,0,0,0,0.878858483,0.946863975,0.889198593,0.873772464,0.867746488,0.880411768,0.703867597,0,0.931563144,0.874839638,0.76237003,0.672524046,0,0,0.742731107,0.897143056,0,0
MPP_043,0.764372185,0.620547019,0.798178078,0.830304357,0.192688282,0.740333766,0.647239239,0.358466963,0,0,0,0,0,0.724795474,0.794292295,0.798666338,0,0.799590258,0.631168545,0.712526975,0.822047719,0.748625778,0.702966884,0.678518467,0.817086069,0,0,0.430870693,0.79457675,0.720419236,0
MPP_052,0.815010526,0,0.820248973,0.854610804,0,0.883975473,0.840656156,0,0,0,0,0.855826599,0,0.882352723,0,0.906254063,0.784071966,0.814963033,0.705538677,0.605731776,0,0.870708756,0,0,0.904208295,0,0,0.715340759,0.910434649,0.780930032,0
CMP_043,0.844049269,0,0.694956333,0.751778935,0,0.803312061,0.706636659,0,0,0.724337358,0.763532027,0,0.849354926,0.658617295,0,0.822608476,0,0.799455313,0.807111015,0.743257846,0,0.814546481,0.835953311,0,0.694337013,0.634955519,0,0.766599332,0.847376288,0,0
MPP_028,0.741135376,0.688451399,0.702151722,0.766997849,0,0.749523348,0.748607076,0,0,0,0,0.809703276,0,0.844269411,0,0.827853925,0.70485532,0.718771002,0.64002381,0.678281276,0,0.819508746,0.615268025,0.694002697,0.738233202,0,0,0.672778047,0.852265152,0.72716535,0
LMPP_095,0.867941154,0.803875078,0.748292139,0.80372511,0,0.746489809,0.815844428,0,0,0,0.620145009,0,0.844744477,0.84202208,0,0.848867669,0,0,0.779585427,0.827498388,0,0.486886478,0.835004544,0,0.775668902,0,0,0.786227386,0.813125438,0,0
ST-HSC_011,0.85418267,0,0.863238613,0.803738611,0,0.70083114,0.776708801,0,0,0,0,0.793068914,0,0.774164984,0,0.822341377,0.815031239,0.699574132,0.735770822,0.783684715,0.903369849,0.46783499,0.70955562,0.735373637,0.856259348,0.803846982,0,0.888453533,0.790671921,0.776391571,0
LMPP_130,0.805944995,0,0.788073151,0.895353576,0,0.784853442,0.755495062,0,0,0,0,0.873613927,0.592466956,0.459914828,0,0.841690927,0.722866428,0.728168158,0.751283443,0.70351384,0,0.770420531,0.779171518,0.73008667,0.728882918,0.729309042,0,0.533832789,0.815588581,0,0
HSC34_334,0.842583431,0.722969021,0.894580633,0.86013583,0,0,0.79492094,0,0,0,0,0,0,0.938797401,0.884546752,0.917793031,0.859662453,0.839805644,0.849521356,0.928404066,0,0.895671612,0.797562359,0.444589087,0.824796244,0,0,0.671097696,0.820090545,0,0
MPP_121,0.874573144,0,0.767703417,0.804775138,0.739585765,0.751899364,0.693170684,0,0,0.758710481,0,0,0,0.68719268,0,0.844250282,0.713932649,0.760865677,0.691925954,0.727731143,0.804991059,0.864604,0.595218363,0.714743974,0.785659514,0,0,0.680649099,0.781456059,0.373719035,0
